June 5, 2018 Consolidated Statewide Direct Primary Election

Report generated on: Monday, June 18, 2018 at 04:27:41 PM


*** Governor - CALIFORNIA (100)
Precinct Totals
PrecinctName	ReportingType	PrecinctID	Precincts	Registration	Ballots Cast	Turnout (%)	JOSH JONES	J. BRIBIESCA	GLORIA ESTELA LA RIVA	PETER Y LIU	ANTONIO VILLARAIGOSA	YVONNE GIRARD	ROBERT DAVIDSON GRIFFIS	SHUBHAM GOEL	TRAVIS ALLEN	AKINYEMI AGBEDE	JOHNNY WATTENBURG	NICKOLAS WILDSTAR	DESMOND SILVEIRA	MICHAEL SHELLENBERGER	ZOLTAN ISTVAN	CHRISTOPHER N. CARLSON	THOMAS JEFFERSON CARES	JOHN CHIANG	JOHN H. COX	AMANDA RENTERIA	DELAINE EASTIN	JEFFREY EDWARD TAYLOR	KLEMENT TINAJ	HAKAN ''HAWK'' MIKADO	ALBERT CAESAR MEZZETTI	GAVIN NEWSOM	ROBERT C. NEWMAN, II	WRITE-IN	WRITE-IN K. PEARCE	WRITE-IN VERONIKA FIMBRES	WRITE-IN ARMANDO M. ARREOLA	WRITE-IN ARMAN SOLTANI	WRITE-IN PETER CRAWFORD VALENTINO	Under Vote	Over Vote
Pct 7207	VBM	7207	1	744	231	31.05	97	115	17	2
Pct 7208	Election Day	7208	1	567	76	13.40	34	36	6	0
Pct 7208	VBM	7208	1	567	206	36.33	94	94	18	0
Pct 7209	Election Day	7209	1	586	69	11.77	34	28	7	0
Pct 7209	VBM	7209	1	586	326	55.63	150	154	21	0
Pct 7301	Election Day	7301	1	1002	150	14.97	78	55	17	0
Pct 7301	VBM	7301	1	1002	299	29.84	155	116	26	0
Pct 7302	Election Day	7302	1	806	121	15.01	40	67	14	0
Pct 7302	VBM	7302	1	806	352	43.67	173	157	19	0
Pct 7303	Election Day	7303	1	986	167	16.94	68	88	13	0
Pct 7303	VBM	7303	1	986	318	32.25	126	164	24	0
Pct 7304	Election Day	7304	1	972	203	20.88	97	91	15	0
Pct 7304	VBM	7304	1	972	330	33.95	140	167	21	0
Pct 7305	Election Day	7305	1	851	171	20.09	67	95	10	0
Pct 7305	VBM	7305	1	851	306	35.96	109	181	15	0
Pct 7306	Election Day	7306	1	1014	179	17.65	62	100	17	0
Pct 7306	VBM	7306	1	1014	302	29.78	116	162	22	0
Pct 7307	Election Day	7307	1	726	143	19.70	66	62	15	0
Pct 7307	VBM	7307	1	726	226	31.13	94	109	18	0
Pct 7308	Election Day	7308	1	598	133	22.24	56	70	7	0
Pct 7308	VBM	7308	1	598	204	34.11	75	114	14	0
Pct 7309	Election Day	7309	1	826	160	19.37	60	88	11	0
Pct 7309	VBM	7309	1	826	209	25.30	101	87	19	0
Pct 7311	Election Day	7311	1	901	175	19.42	73	90	12	0
Pct 7311	VBM	7311	1	901	266	29.52	130	117	18	0
Pct 7312	Election Day	7312	1	810	128	15.80	50	72	7	0
Pct 7312	VBM	7312	1	810	332	40.99	122	181	25	0
Pct 7313	Election Day	7313	1	925	135	14.59	58	63	13	0
Pct 7313	VBM	7313	1	925	315	34.05	146	154	15	1
Pct 7314	Election Day	7314	1	760	92	12.11	42	33	17	0
Pct 7314	VBM	7314	1	760	213	28.03	124	69	17	3
Pct 7315	Election Day	7315	1	725	119	16.41	51	56	12	0
Pct 7315	VBM	7315	1	725	178	24.55	78	92	5	1
Pct 7316	Election Day	7316	1	824	122	14.81	54	57	11	0
Pct 7316	VBM	7316	1	824	266	32.28	119	125	22	0
Pct 7317	Election Day	7317	1	886	117	13.21	47	63	7	0
Pct 7317	VBM	7317	1	886	340	38.37	141	181	16	0
Pct 7318	Election Day	7318	1	709	123	17.35	41	67	15	0
Pct 7318	VBM	7318	1	709	243	34.27	123	102	20	1
Pct 7319	Election Day	7319	1	1035	182	17.58	83	84	15	0
Pct 7319	VBM	7319	1	1035	296	28.60	134	134	28	0
Pct 7321	Election Day	7321	1	644	100	15.53	39	46	15	0
Pct 7321	VBM	7321	1	644	211	32.76	78	114	16	0
Pct 7322	Election Day	7322	1	859	60	6.98	28	23	9	0
Pct 7322	VBM	7322	1	859	304	35.39	181	87	40	0
Pct 7323	Election Day	7323	1	881	146	16.57	55	78	11	0
Pct 7323	VBM	7323	1	881	273	30.99	127	124	22	0
Pct 7324	Election Day	7324	1	687	125	18.20	59	55	11	0
Pct 7324	VBM	7324	1	687	198	28.82	89	86	26	0
Pct 7325	Election Day	7325	1	870	150	17.24	68	66	16	0
Pct 7325	VBM	7325	1	870	276	31.72	122	128	27	0
Pct 7326	Election Day	7326	1	853	150	17.58	58	74	18	0
Pct 7326	VBM	7326	1	853	256	30.01	126	108	21	0
Pct 7327	Election Day	7327	1	684	62	9.06	25	21	14	2
Pct 7327	VBM	7327	1	684	277	40.50	152	99	29	0
Pct 7328	Election Day	7328	1	950	70	7.37	27	31	12	0
Pct 7328	VBM	7328	1	950	391	41.16	201	130	58	3
Pct 7329	Election Day	7329	1	610	71	11.64	32	36	4	0
Pct 7329	VBM	7329	1	610	205	33.61	92	94	20	0
Pct 7331	Election Day	7331	1	860	130	15.12	57	62	11	0
Pct 7331	VBM	7331	1	860	357	41.51	150	184	26	0
Pct 7332	Election Day	7332	1	799	154	19.27	79	64	11	0
Pct 7332	VBM	7332	1	799	209	26.16	84	107	18	0
Pct 7333	Election Day	7333	1	974	174	17.86	73	86	15	0
Pct 7333	VBM	7333	1	974	323	33.16	141	150	29	0
Pct 7334	Election Day	7334	1	854	113	13.23	49	58	6	0
Pct 7334	VBM	7334	1	854	275	32.20	136	118	21	0
Pct 7335	Election Day	7335	1	936	144	15.38	62	72	10	0
Pct 7335	VBM	7335	1	936	354	37.82	157	172	27	0
Pct 7336	Election Day	7336	1	920	155	16.85	67	78	10	0
Pct 7336	VBM	7336	1	920	324	35.22	123	174	27	0
Pct 7337	Election Day	7337	1	825	115	13.94	52	55	9	0
Pct 7337	VBM	7337	1	825	305	36.97	141	141	21	0
Pct 7338	Election Day	7338	1	884	100	11.31	43	45	11	0
Pct 7338	VBM	7338	1	884	364	41.18	177	151	43	0
Pct 7339	Election Day	7339	1	618	111	17.96	49	55	7	1
Pct 7339	VBM	7339	1	618	181	29.29	97	74	11	0
Pct 7341	Election Day	7341	1	877	124	14.14	53	62	10	0
Pct 7341	VBM	7341	1	877	246	28.05	117	111	19	0
Pct 7342	Election Day	7342	1	911	234	25.69	103	113	16	0
Pct 7342	VBM	7342	1	911	251	27.55	105	134	11	1
Pct 7343	Election Day	7343	1	707	144	20.37	67	69	8	0
Pct 7343	VBM	7343	1	707	186	26.31	93	83	9	0
Pct 7344	Election Day	7344	1	1039	179	17.23	74	93	13	0
Pct 7344	VBM	7344	1	1039	334	32.15	159	161	16	0
Pct 7345	Election Day	7345	1	1077	183	16.99	78	94	11	0
Pct 7345	VBM	7345	1	1077	283	26.28	121	135	25	0
Pct 7346	Election Day	7346	1	877	168	19.16	84	66	17	0
Pct 7346	VBM	7346	1	877	221	25.20	103	101	18	0
Pct 7347	Election Day	7347	1	968	137	14.15	66	62	9	0
Pct 7347	VBM	7347	1	968	279	28.82	154	117	8	1
Pct 7348	Election Day	7348	1	832	139	16.71	68	63	9	0
Pct 7348	VBM	7348	1	832	202	24.28	93	90	16	0
Pct 7349	Election Day	7349	1	921	147	15.96	67	71	10	0
Pct 7349	VBM	7349	1	921	282	30.62	127	123	29	0
Pct 7501	Election Day	7501	1	554	118	21.30	52	56	11	0
Pct 7501	VBM	7501	1	554	168	30.32	82	69	17	0
Pct 7502	Election Day	7502	1	741	113	15.25	38	64	10	0
Pct 7502	VBM	7502	1	741	349	47.10	152	183	22	0
Pct 7503	Election Day	7503	1	727	132	18.16	64	49	19	0
Pct 7503	VBM	7503	1	727	226	31.09	103	103	21	0
Pct 7504	Election Day	7504	1	484	76	15.70	38	31	7	0
Pct 7504	VBM	7504	1	484	158	32.64	67	75	12	0
Pct 7505	Election Day	7505	1	871	131	15.04	69	47	15	0
Pct 7505	VBM	7505	1	871	417	47.88	211	153	51	1
Pct 7506	Election Day	7506	1	920	133	14.46	79	43	12	0
Pct 7506	VBM	7506	1	920	252	27.39	130	93	29	0
Pct 7507	Election Day	7507	1	919	158	17.19	90	44	26	0
Pct 7507	VBM	7507	1	919	255	27.75	144	87	19	1
Pct 7508	Election Day	7508	1	702	106	15.10	45	52	9	0
Pct 7508	VBM	7508	1	702	340	48.43	154	153	34	0
Pct 7509/7511	Election Day	7509	1	909	171	18.81	93	73	6	1
Pct 7509/7511	VBM	7509	1	909	319	35.09	149	145	24	0
Pct 7512	Election Day	7512	1	604	96	15.89	43	43	11	0
Pct 7512	VBM	7512	1	604	196	32.45	83	95	15	0
Pct 7513	Election Day	7513	1	790	142	17.97	77	50	17	0
Pct 7513	VBM	7513	1	790	208	26.33	105	81	20	0
Pct 7514	Election Day	7514	1	863	95	11.01	48	23	27	0
Pct 7514	VBM	7514	1	863	235	27.23	140	64	30	0
Pct 7515	Election Day	7515	1	845	150	17.75	83	51	16	0
Pct 7515	VBM	7515	1	845	289	34.20	148	115	23	0
Pct 7516	Election Day	7516	1	886	145	16.37	65	68	12	0
Pct 7516	VBM	7516	1	886	378	42.66	188	166	25	2
Pct 7517	Election Day	7517	1	863	228	26.42	97	114	18	0
Pct 7517	VBM	7517	1	863	251	29.08	104	130	19	0
Pct 7518	Election Day	7518	1	939	235	25.03	97	125	13	0
Pct 7518	VBM	7518	1	939	298	31.74	119	161	19	0
Pct 7519	Election Day	7519	1	726	179	24.66	62	111	6	0
Pct 7519	VBM	7519	1	726	185	25.48	71	103	11	0
Pct 7521	Election Day	7521	1	802	211	26.31	85	105	20	0
Pct 7521	VBM	7521	1	802	215	26.81	97	99	20	0
Pct 7522	Election Day	7522	1	743	175	23.55	66	103	7	0
Pct 7522	VBM	7522	1	743	240	32.30	108	105	27	0
Pct 7523	Election Day	7523	1	737	208	28.22	77	119	12	0
Pct 7523	VBM	7523	1	737	223	30.26	96	112	18	0
Pct 7524	Election Day	7524	1	646	143	22.14	70	55	15	0
Pct 7524	VBM	7524	1	646	165	25.54	92	60	10	1
Pct 7525	Election Day	7525	1	779	145	18.61	71	58	17	0
Pct 7525	VBM	7525	1	779	214	27.47	108	85	19	1
Pct 7526	Election Day	7526	1	947	197	20.80	89	93	14	0
Pct 7526	VBM	7526	1	947	313	33.05	148	141	21	0
Pct 7527/7528	Election Day	7527	1	729	162	22.22	67	77	20	0
Pct 7527/7528	VBM	7527	1	729	237	32.51	117	100	19	0
Pct 7529	Election Day	7529	1	925	214	23.14	78	121	14	1
Pct 7529	VBM	7529	1	925	300	32.43	133	143	23	0
Pct 7531	Election Day	7531	1	847	179	21.13	87	83	10	0
Pct 7531	VBM	7531	1	847	263	31.05	131	108	22	0
Pct 7532	Election Day	7532	1	823	172	20.90	72	90	9	0
Pct 7532	VBM	7532	1	823	226	27.46	106	108	11	0
Pct 7533	Election Day	7533	1	951	268	28.18	93	157	19	0
Pct 7533	VBM	7533	1	951	297	31.23	110	170	15	1
Pct 7534	Election Day	7534	1	883	241	27.29	92	133	16	0
Pct 7534	VBM	7534	1	883	240	27.18	97	132	11	0
Pct 7535	Election Day	7535	1	743	201	27.05	82	104	15	0
Pct 7535	VBM	7535	1	743	251	33.78	113	129	10	0
Pct 7536	Election Day	7536	1	856	206	24.07	81	111	15	0
Pct 7536	VBM	7536	1	856	279	32.59	118	145	18	0
Pct 7537	Election Day	7537	1	734	187	25.48	85	95	7	0
Pct 7537	VBM	7537	1	734	225	30.65	91	116	16	0
Pct 7538	Election Day	7538	1	757	223	29.46	82	128	13	0
Pct 7538	VBM	7538	1	757	256	33.82	120	122	16	0
Pct 7539	Election Day	7539	1	884	250	28.28	85	137	26	0
Pct 7539	VBM	7539	1	884	286	32.35	132	136	21	0
Pct 7541	Election Day	7541	1	791	215	27.18	85	108	22	0
Pct 7541	VBM	7541	1	791	245	30.97	117	110	17	1
Pct 7542	Election Day	7542	1	787	183	23.25	81	94	9	0
Pct 7542	VBM	7542	1	787	247	31.39	117	122	11	0
Pct 7543	Election Day	7543	1	910	187	20.55	84	82	19	0
Pct 7543	VBM	7543	1	910	332	36.48	144	172	15	0
Pct 7544	Election Day	7544	1	877	186	21.21	74	101	11	0
Pct 7544	VBM	7544	1	877	331	37.74	135	175	23	0
Pct 7545	Election Day	7545	1	877	179	20.41	79	92	8	0
Pct 7545	VBM	7545	1	877	291	33.18	142	138	12	0
Pct 7546	Election Day	7546	1	913	219	23.99	96	103	20	0
Pct 7546	VBM	7546	1	913	310	33.95	127	168	12	1
Pct 7547	Election Day	7547	1	987	244	24.72	120	110	16	0
Pct 7547	VBM	7547	1	987	322	32.62	147	150	19	0
Pct 7548	Election Day	7548	1	1054	236	22.39	122	106	8	1
Pct 7548	VBM	7548	1	1054	345	32.73	166	162	15	0
Pct 7549	Election Day	7549	1	785	165	21.02	62	90	14	0
Pct 7549	VBM	7549	1	785	281	35.80	120	134	24	0
Pct 7551	Election Day	7551	1	705	199	28.23	95	89	15	0
Pct 7551	VBM	7551	1	705	240	34.04	97	127	18	0
Pct 7552	Election Day	7552	1	718	191	26.60	81	99	11	0
Pct 7552	VBM	7552	1	718	232	32.31	117	99	18	0
Pct 7553 MB	Election Day	7553	1	171	5	2.92	2	3	0	0
Pct 7553 MB	VBM	7553	1	171	87	50.88	46	33	8	0
Pct 7554	Election Day	7554	1	785	179	22.80	84	87	9	0
Pct 7554	VBM	7554	1	785	323	41.15	153	150	19	1
Pct 7555	Election Day	7555	1	847	242	28.57	111	116	15	0
Pct 7555	VBM	7555	1	847	304	35.89	119	169	14	0
Pct 7556/7557	Election Day	7556	1	961	223	23.20	95	113	16	0
Pct 7556/7557	VBM	7556	1	961	422	43.91	190	204	28	0
Pct 7601	Election Day	7601	1	744	128	17.20	66	52	14	0
Pct 7601	VBM	7601	1	744	185	24.87	96	70	13	0
Pct 7602	Election Day	7602	1	880	147	16.70	68	62	17	0
Pct 7602	VBM	7602	1	880	243	27.61	118	106	20	0
Pct 7603	Election Day	7603	1	826	152	18.40	63	75	14	1
Pct 7603	VBM	7603	1	826	215	26.03	104	95	17	0
Pct 7604	Election Day	7604	1	906	133	14.68	56	65	11	1
Pct 7604	VBM	7604	1	906	233	25.72	126	90	17	0
Pct 7605	Election Day	7605	1	651	77	11.83	37	29	11	0
Pct 7605	VBM	7605	1	651	155	23.81	94	51	8	1
Pct 7606	Election Day	7606	1	895	127	14.19	57	56	12	0
Pct 7606	VBM	7606	1	895	212	23.69	98	101	12	0
Pct 7607	Election Day	7607	1	955	120	12.57	56	55	9	0
Pct 7607	VBM	7607	1	955	265	27.75	120	130	17	1
Pct 7608	Election Day	7608	1	388	46	11.86	26	15	5	0
Pct 7608	VBM	7608	1	388	119	30.67	78	30	11	0
Pct 7609	Election Day	7609	1	916	101	11.03	46	38	16	0
Pct 7609	VBM	7609	1	916	297	32.42	172	80	44	0
Pct 7611	Election Day	7611	1	756	76	10.05	40	28	8	0
Pct 7611	VBM	7611	1	756	204	26.98	127	50	24	1
Pct 7612	Election Day	7612	1	574	76	13.24	30	36	7	1
Pct 7612	VBM	7612	1	574	210	36.59	97	87	25	0
Pct 7613	Election Day	7613	1	887	140	15.78	63	64	14	0
Pct 7613	VBM	7613	1	887	215	24.24	122	75	18	0
Pct 7614	Election Day	7614	1	1015	123	12.12	59	54	13	0
Pct 7614	VBM	7614	1	1015	238	23.45	137	83	17	0
Pct 7615	Election Day	7615	1	832	108	12.98	50	41	17	0
Pct 7615	VBM	7615	1	832	170	20.43	88	62	20	0
Pct 7616	Election Day	7616	1	951	129	13.56	70	48	10	0
Pct 7616	VBM	7616	1	951	331	34.81	176	139	17	0
Pct 7617	Election Day	7617	1	751	84	11.19	41	30	13	0
Pct 7617	VBM	7617	1	751	223	29.69	106	89	30	0
Pct 7618	Election Day	7618	1	866	123	14.20	53	59	11	0
Pct 7618	VBM	7618	1	866	272	31.41	118	132	20	0
Pct 7619	Election Day	7619	1	993	154	15.51	69	76	10	0
Pct 7619	VBM	7619	1	993	308	31.02	133	150	28	0
Pct 7621	Election Day	7621	1	1132	163	14.40	78	80	6	0
Pct 7621	VBM	7621	1	1132	346	30.57	175	142	26	0
Pct 7622	Election Day	7622	1	964	99	10.27	55	34	9	0
Pct 7622	VBM	7622	1	964	193	20.02	107	66	20	2
Pct 7623	Election Day	7623	1	712	122	17.13	65	47	10	0
Pct 7623	VBM	7623	1	712	196	27.53	120	66	9	0
Pct 7624	Election Day	7624	1	905	104	11.49	56	36	13	0
Pct 7624	VBM	7624	1	905	195	21.55	105	75	13	0
Pct 7625	Election Day	7625	1	821	73	8.89	35	23	15	0
Pct 7625	VBM	7625	1	821	415	50.55	219	147	48	0
Pct 7626	Election Day	7626	1	1081	128	11.84	68	50	8	1
Pct 7626	VBM	7626	1	1081	361	33.40	170	164	27	0
Pct 7627	Election Day	7627	1	1075	116	10.79	56	52	8	0
Pct 7627	VBM	7627	1	1075	319	29.67	134	163	24	1
Pct 7628	Election Day	7628	1	906	156	17.22	78	66	12	0
Pct 7628	VBM	7628	1	906	267	29.47	122	129	15	0
Pct 7629	Election Day	7629	1	805	108	13.42	40	59	9	0
Pct 7629	VBM	7629	1	805	206	25.59	103	90	12	0
Pct 7631	Election Day	7631	1	1085	146	13.46	68	68	10	0
Pct 7631	VBM	7631	1	1085	339	31.24	149	162	25	0
Pct 7632	Election Day	7632	1	965	167	17.31	91	68	8	0
Pct 7632	VBM	7632	1	965	286	29.64	136	138	11	1
Pct 7633	Election Day	7633	1	702	90	12.82	40	45	5	0
Pct 7633	VBM	7633	1	702	253	36.04	143	86	25	0
Pct 7634	Election Day	7634	1	859	120	13.97	66	38	15	0
Pct 7634	VBM	7634	1	859	291	33.88	167	100	24	0
Pct 7635	Election Day	7635	1	782	89	11.38	34	45	9	0
Pct 7635	VBM	7635	1	782	242	30.95	122	107	12	0
Pct 7636	Election Day	7636	1	920	134	14.57	62	61	12	0
Pct 7636	VBM	7636	1	920	251	27.28	135	107	11	0
Pct 7637	Election Day	7637	1	732	89	12.16	33	50	7	0
Pct 7637	VBM	7637	1	732	249	34.02	109	127	13	0
Pct 7638	Election Day	7638	1	1365	129	9.45	64	59	8	0
Pct 7638	VBM	7638	1	1365	492	36.04	215	251	25	1
Pct 7639	Election Day	7639	1	962	110	11.43	55	43	11	1
Pct 7639	VBM	7639	1	962	319	33.16	133	162	25	0
Pct 7641	Election Day	7641	1	931	114	12.24	49	59	6	0
Pct 7641	VBM	7641	1	931	374	40.17	166	187	21	0
Pct 7642	Election Day	7642	1	909	84	9.24	53	23	7	1
Pct 7642	VBM	7642	1	909	268	29.48	118	99	52	0
Pct 7643	Election Day	7643	1	871	99	11.37	53	30	13	0
Pct 7643	VBM	7643	1	871	355	40.76	171	161	21	0
Pct 7644	Election Day	7644	1	1082	156	14.42	100	49	10	0
Pct 7644	VBM	7644	1	1082	291	26.89	146	114	30	0
Pct 7645	Election Day	7645	1	631	63	9.98	28	31	4	0
Pct 7645	VBM	7645	1	631	241	38.19	120	107	15	0
Pct 7646	Election Day	7646	1	1035	110	10.63	74	27	9	0
Pct 7646	VBM	7646	1	1035	326	31.50	166	145	14	0
Pct 7647	Election Day	7647	1	1027	107	10.42	52	42	13	0
Pct 7647	VBM	7647	1	1027	185	18.01	108	70	8	0
Pct 7648 MB	Election Day	7648	1	2	0	0.00	0	0	0	0
Pct 7648 MB	VBM	7648	1	2	0	0.00	0	0	0	0
Pct 7649	Election Day	7649	1	877	97	11.06	48	40	8	0
Pct 7649	VBM	7649	1	877	234	26.68	131	82	20	0
Pct 7651	Election Day	7651	1	555	48	8.65	25	20	2	1
Pct 7651	VBM	7651	1	555	155	27.93	78	73	4	0
Pct 7652	Election Day	7652	1	580	68	11.72	35	31	3	0
Pct 7652	VBM	7652	1	580	163	28.10	87	63	14	0
Pct 7653	Election Day	7653	1	1092	137	12.55	65	61	9	0
Pct 7653	VBM	7653	1	1092	321	29.40	152	153	14	0
Pct 7701	Election Day	7701	1	1012	225	22.23	93	118	14	0
Pct 7701	VBM	7701	1	1012	383	37.85	170	182	31	0
Pct 7702	Election Day	7702	1	704	117	16.62	54	58	5	0
Pct 7702	VBM	7702	1	704	302	42.90	121	165	17	0
Pct 7703 MB	Election Day	7703	1	172	0	0.00	0	0	0	0
Pct 7703 MB	VBM	7703	1	172	66	38.37	37	15	15	1
Pct 7704	Election Day	7704	1	977	208	21.29	82	115	11	0
Pct 7704	VBM	7704	1	977	396	40.53	147	217	26	0
Pct 7705	Election Day	7705	1	547	123	22.49	51	67	5	0
Pct 7705	VBM	7705	1	547	227	41.50	96	117	15	0
Pct 7706	Election Day	7706	1	821	189	23.02	79	101	9	0
Pct 7706	VBM	7706	1	821	341	41.53	126	188	25	2
Pct 7707	Election Day	7707	1	839	200	23.84	75	109	13	1
Pct 7707	VBM	7707	1	839	379	45.17	145	205	20	0
Pct 7708	Election Day	7708	1	860	181	21.05	70	98	13	0
Pct 7708	VBM	7708	1	860	400	46.51	141	223	36	0
Pct 7709	Election Day	7709	1	383	85	22.19	28	47	8	1
Pct 7709	VBM	7709	1	383	174	45.43	62	104	6	0
Pct 7711	Election Day	7711	1	772	162	20.98	72	78	12	0
Pct 7711	VBM	7711	1	772	344	44.56	137	185	25	0
Pct 7712	Election Day	7712	1	524	131	25.00	52	74	4	0
Pct 7712	VBM	7712	1	524	230	43.89	98	119	14	0
Pct 7801	Election Day	7801	1	970	230	23.71	103	113	14	0
Pct 7801	VBM	7801	1	970	424	43.71	181	218	25	0
Pct 7802	Election Day	7802	1	762	205	26.90	80	115	12	0
Pct 7802	VBM	7802	1	762	313	41.08	136	153	25	1
Pct 7803	Election Day	7803	1	823	143	17.38	55	75	12	0
Pct 7803	VBM	7803	1	823	412	50.06	159	234	20	0
Pct 7804	Election Day	7804	1	891	236	26.49	96	126	14	0
Pct 7804	VBM	7804	1	891	394	44.22	152	218	23	2
Pct 7805	Election Day	7805	1	785	176	22.42	65	102	8	0
Pct 7805	VBM	7805	1	785	348	44.33	135	192	22	0
Pct 7806	Election Day	7806	1	699	163	23.32	61	87	16	0
Pct 7806	VBM	7806	1	699	283	40.49	120	149	13	0
Pct 7807	Election Day	7807	1	796	228	28.64	99	115	12	0
Pct 7807	VBM	7807	1	796	273	34.30	119	134	19	0
Pct 7808	Election Day	7808	1	655	178	27.18	68	95	15	0
Pct 7808	VBM	7808	1	655	243	37.10	101	134	10	0
Pct 7809	Election Day	7809	1	742	160	21.56	80	69	12	0
Pct 7809	VBM	7809	1	742	267	35.98	120	132	13	0
Pct 7811	Election Day	7811	1	726	186	25.62	84	102	0	0
Pct 7811	VBM	7811	1	726	243	33.47	115	120	8	0
Pct 7812	Election Day	7812	1	843	207	24.56	58	131	18	0
Pct 7812	VBM	7812	1	843	292	34.64	138	139	17	0
Pct 7813	Election Day	7813	1	988	251	25.40	109	122	21	1
Pct 7813	VBM	7813	1	988	362	36.64	160	180	21	0
Pct 7814	Election Day	7814	1	892	173	19.39	75	84	14	0
Pct 7814	VBM	7814	1	892	223	25.00	106	102	12	2
Pct 7815	Election Day	7815	1	914	178	19.47	78	90	12	0
Pct 7815	VBM	7815	1	914	407	44.53	180	202	22	0
Pct 7816	Election Day	7816	1	858	202	23.54	84	107	10	0
Pct 7816	VBM	7816	1	858	390	45.45	192	178	20	0
Pct 7817	Election Day	7817	1	795	215	27.04	93	114	9	0
Pct 7817	VBM	7817	1	795	309	38.87	134	159	12	1
Pct 7818	Election Day	7818	1	823	172	20.90	70	95	8	0
Pct 7818	VBM	7818	1	823	335	40.70	150	169	18	0
Pct 7819	Election Day	7819	1	760	169	22.24	73	81	15	0
Pct 7819	VBM	7819	1	760	297	39.08	119	155	20	1
Pct 7821	Election Day	7821	1	947	229	24.18	95	122	11	1
Pct 7821	VBM	7821	1	947	439	46.36	178	232	25	1
Pct 7822	Election Day	7822	1	927	244	26.32	101	131	12	0
Pct 7822	VBM	7822	1	927	343	37.00	154	170	15	2
Pct 7823	Election Day	7823	1	857	237	27.65	90	134	13	1
Pct 7823	VBM	7823	1	857	347	40.49	140	184	23	0
Pct 7824	Election Day	7824	1	756	170	22.49	72	83	14	0
Pct 7824	VBM	7824	1	756	274	36.24	116	147	10	0
Pct 7825	Election Day	7825	1	580	160	27.59	69	79	12	0
Pct 7825	VBM	7825	1	580	215	37.07	97	103	16	0
Pct 7826	Election Day	7826	1	665	214	32.18	73	121	20	0
Pct 7826	VBM	7826	1	665	194	29.17	86	98	11	0
Pct 7827	Election Day	7827	1	828	199	24.03	72	113	14	0
Pct 7827	VBM	7827	1	828	252	30.43	94	146	12	0
Pct 7828	Election Day	7828	1	976	205	21.00	90	99	18	0
Pct 7828	VBM	7828	1	976	397	40.68	176	198	24	0
Pct 7829	Election Day	7829	1	882	199	22.56	80	110	9	0
Pct 7829	VBM	7829	1	882	391	44.33	173	198	20	0
Pct 7831	Election Day	7831	1	828	202	24.40	96	94	12	0
Pct 7831	VBM	7831	1	828	369	44.57	156	192	20	0
Pct 7832	Election Day	7832	1	781	162	20.74	73	82	8	0
Pct 7832	VBM	7832	1	781	343	43.92	150	181	13	0
Pct 7833	Election Day	7833	1	745	182	24.43	58	110	14	0
Pct 7833	VBM	7833	1	745	271	36.38	102	152	15	0
Pct 7834	Election Day	7834	1	836	225	26.91	73	136	17	0
Pct 7834	VBM	7834	1	836	288	34.45	111	159	18	0
Pct 7835	Election Day	7835	1	808	175	21.66	62	101	12	0
Pct 7835	VBM	7835	1	808	338	41.83	151	168	16	2
Pct 7836	Election Day	7836	1	979	199	20.33	88	102	9	0
Pct 7836	VBM	7836	1	979	421	43.00	188	218	13	0
Pct 7837	Election Day	7837	1	883	237	26.84	108	115	15	0
Pct 7837	VBM	7837	1	883	339	38.39	138	176	23	0
Pct 7838	Election Day	7838	1	891	210	23.57	104	100	4	0
Pct 7838	VBM	7838	1	891	413	46.35	169	223	20	0
Pct 7839	Election Day	7839	1	830	172	20.72	70	86	14	0
Pct 7839	VBM	7839	1	830	389	46.87	168	206	16	0
Pct 7841	Election Day	7841	1	898	240	26.73	87	145	8	0
Pct 7841	VBM	7841	1	898	353	39.31	146	182	25	0
Pct 7842	Election Day	7842	1	873	214	24.51	89	119	6	0
Pct 7842	VBM	7842	1	873	308	35.28	126	170	11	0
Pct 7843	Election Day	7843	1	751	182	24.23	59	112	12	0
Pct 7843	VBM	7843	1	751	267	35.55	113	138	17	0
Pct 7844	Election Day	7844	1	635	160	25.20	63	87	9	0
Pct 7844	VBM	7844	1	635	245	38.58	99	131	17	0
Pct 7845	Election Day	7845	1	803	202	25.16	88	96	18	0
Pct 7845	VBM	7845	1	803	314	39.10	136	155	22	1
Pct 7846	Election Day	7846	1	871	221	25.37	83	117	21	0
Pct 7846	VBM	7846	1	871	330	37.89	150	154	25	0
Pct 7847	Election Day	7847	1	878	207	23.58	80	120	8	0
Pct 7847	VBM	7847	1	878	358	40.77	146	181	30	0
Pct 7848	Election Day	7848	1	838	209	24.94	86	107	19	0
Pct 7848	VBM	7848	1	838	346	41.29	142	181	23	0
Pct 7849	Election Day	7849	1	904	237	26.22	81	145	11	0
Pct 7849	VBM	7849	1	904	353	39.05	139	193	23	0
Pct 7851	Election Day	7851	1	493	118	23.94	36	69	13	0
Pct 7851	VBM	7851	1	493	204	41.38	86	107	11	0
Pct 7852	Election Day	7852	1	634	104	16.40	38	58	9	0
Pct 7852	VBM	7852	1	634	303	47.79	124	156	22	1
Pct 7853	Election Day	7853	1	837	180	21.51	62	102	16	0
Pct 7853	VBM	7853	1	837	333	39.78	158	159	16	0
Pct 7854	Election Day	7854	1	874	216	24.71	87	116	14	0
Pct 7854	VBM	7854	1	874	346	39.59	140	177	27	0
